KOKkommuneregion0000_kode,KOKkommuneregion0000,KOKfunksjon0000_kode,KOKfunksjon0000,KOKart0000_kode,KOKart0000,ContentsCode_kode,ContentsCode,Tid_kode,Tid,verdi
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,1854.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,1398.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,2167.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1568.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,1314.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,1164.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,1208.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,4286.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,4805.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,4631.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,1854.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,1399.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,2168.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1566.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,1410.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,1165.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,1252.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,4288.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,4807.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,4633.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,319.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,227.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,70.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,14.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,22.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,49.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,5.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,42.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,179.0
1130,Strand,121,Forvaltningsutgifter i eiendomsforvaltningen,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,2656.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,1814.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,2595.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,3142.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,3247.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,2654.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,2577.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,3089.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,3060.0
1130,Strand,130,Administrasjonslokaler,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,2446.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,5757.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,4619.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,4987.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,4699.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-1689.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,6749.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,5410.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,3625.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,5088.0
1130,Strand,130,Administrasjonslokaler,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,5825.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,5644.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,4511.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,4986.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,4542.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-1875.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,-667.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,-2667.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,-4455.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,4.0
1130,Strand,130,Administrasjonslokaler,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,-173.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,5757.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,4619.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,4987.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,4699.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-1689.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,6749.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,5410.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,3625.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,5088.0
1130,Strand,130,Administrasjonslokaler,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,5825.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,385.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,2245.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,27714.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,1514.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,623.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,7812.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,8550.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,10805.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,22029.0
1130,Strand,130,Administrasjonslokaler,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,2149.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,2178.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,17997.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,4522.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,-10698.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,-16012.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,-16502.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,-22024.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,-7945.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,-47887.0
1130,Strand,170,Årets premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,-29138.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,2178.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,17997.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,4522.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,-10698.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-16012.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,-16502.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,-22024.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,-7945.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,-47887.0
1130,Strand,170,Årets premieavvik,AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,-29138.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,2178.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,17997.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,4522.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,-10698.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-16012.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,-16502.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,-22024.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,-7945.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,-47887.0
1130,Strand,170,Årets premieavvik,AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,-29138.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,2178.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,17997.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,4522.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,-10698.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-16012.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,-16502.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,-22024.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,-7945.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,-47887.0
1130,Strand,170,Årets premieavvik,AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,-29138.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,170,Årets premieavvik,AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,0.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,-131.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,-2178.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,-17997.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,-4522.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,10698.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,16012.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,16502.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,22024.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,7945.0
1130,Strand,171,Amortisering av tidligere års premieavvik,AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,47890.0
